title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
Alambre Moscatel de Setúbal 2010,3.8,18.99,835,pt,Portugal,Península de Setúbal,José Maria da Fonseca,/wineries/jose-maria-da-fonseca/wines/alambre-setubal-20-years-anos-moscatel-2010,/wineries/jose-maria-da-fonseca/wines/alambre-setubal-20-years-anos-moscatel-2010,//images.vivino.com/thumbs/d7zAb2DbTdqsQjfoI7mu9w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Late Bottled Vintage Port 2009,3.9,23.99,834,pt,Portugal,Late Bottled Vintage Port (LBV),Taylor's,/wineries/taylors-port/wines/late-bottled-vintage-port-2009,/wineries/taylors-port/wines/late-bottled-vintage-port-2009,//images.vivino.com/thumbs/zB3IkKKjRH6q2Ej-5kEpDQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Domaine de Bila-Haut Occultum Lapidem Côtes du Roussillon Villages Latour 2014,3.8,24.98,834,fr,France,Côtes du Roussillon Villages,M. Chapoutier,/wineries/m-chapoutier/wines/bila-haut-occultum-lapidem-ctes-du-roussillon-villages-latour-2014,/wineries/m-chapoutier/wines/bila-haut-occultum-lapidem-ctes-du-roussillon-villages-latour-2014,//images.vivino.com/thumbs/hwOryStCRwaVP1Q3KnS-sw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Malbec Blend/Vino Tinto 2014,3.5,12.97,833,ar,Argentina,Salta,Amalaya,/wineries/amalaya/wines/salta-malbec-blend-2014,/wineries/amalaya/wines/salta-malbec-blend-2014,//images.vivino.com/thumbs/tw6yqsruTR-1Dy9GhNFVpQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Canto de Apalta Cellar Selection 2010,3.6,11.95,832,cl,Chile,Valle de Rapel,Lapostolle,/wineries/cl-lapostolle/wines/canto-de-apalta-cellar-selection-2010,/wineries/cl-lapostolle/wines/canto-de-apalta-cellar-selection-2010,//images.vivino.com/thumbs/CInu7T_OSqOKCeDfjLjXRA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Finca Mirador Malbec 2011,4.4,135.99,832,ar,Argentina,Maipu,Achaval-Ferrer,/wineries/achaval-ferrer/wines/malbec-finca-mirador-2011,/wineries/achaval-ferrer/wines/malbec-finca-mirador-2011,//images.vivino.com/thumbs/XaHnNuQ_RDqGkH75ghqt7g_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Ardèche Chardonnay 2014,3.4,9.99,832,fr,France,Ardèche,Louis Latour,/wineries/maison-louis-latour/wines/ardeche-chardonnay-2014,/wineries/maison-louis-latour/wines/ardeche-chardonnay-2014,//images.vivino.com/thumbs/ONf5PRkUTtC4YvdhgPmMhw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Brut Cuvée Léonie,3.8,34.99,830,fr,France,Champagne,Canard-Duchêne,/wineries/canard-duchene/wines/brut-cuve-lonie-8888,/wineries/canard-duchene/wines/brut-cuve-lonie-8888,//images.vivino.com/thumbs/R_bBVcxPSFausTtrL5A_Xw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Saint-Julien 2006,4.2,89,830,fr,France,Saint-Julien,Château Leoville Barton,/wineries/leoville-barton/wines/loville-barton-saint-julien-2006,/wineries/leoville-barton/wines/loville-barton-saint-julien-2006,//images.vivino.com/thumbs/exohi1_RS4in-JsQIQ6iBA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Altitud Malbec 2012,3.6,18.99,829,ar,Argentina,Tupungato,Andeluna,/wineries/andeluna-cellars/wines/altitud-malbec-2012,/wineries/andeluna-cellars/wines/altitud-malbec-2012,//images.vivino.com/thumbs/qyL8rck8TXmDaWcZwzrBbA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Malbec 2013,4.1,24.99,829,ar,Argentina,Mendoza,Mendel,/wineries/mendel-winery/wines/mendoza-malbec-2013,/wineries/mendel-winery/wines/mendoza-malbec-2013,//images.vivino.com/thumbs/PEKxUgb9TWS7uCjRtyma4g_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Lindes de Remelluri San Vicente Rioja 2011,3.8,29.97,829,es,Spain,Rioja,Remelluri,/wineries/remelluri/wines/rioja-lindes-de-remelluri-vinedos-de-labastida-2011,/wineries/remelluri/wines/rioja-lindes-de-remelluri-vinedos-de-labastida-2011,//images.vivino.com/thumbs/vWcJVCU9Q4WadoPCvydkCQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Blanc De Blancs,3.9,54.99,828,fr,France,Champagne,Jacquart,/wineries/champagne-jacquart/wines/champagne-brut-blanc-de-blancs-millesime-a-reims-8888,/wineries/champagne-jacquart/wines/champagne-brut-blanc-de-blancs-millesime-a-reims-8888,//images.vivino.com/thumbs/k41RU9FzQPSI7cUN2-gw7Q_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Stella Bianco,4.1,10.99,828,it,Italy,Piemonte,Stella Rosa,/wineries/stella-rosa/wines/stella-rosa-loriginale-semi-sweet-rosso-8888,/wineries/stella-rosa/wines/stella-rosa-loriginale-semi-sweet-rosso-8888,//images.vivino.com/thumbs/I1pzihWiQfOX-rlM_LLgZw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Demi-Sec,3.8,44.99,827,fr,France,Champagne,Nicolas Feuillatte,/wineries/nicolas-feuillatte/wines/champagne-demi-sec-8888,/wineries/nicolas-feuillatte/wines/champagne-demi-sec-8888,//images.vivino.com/thumbs/UouJc6M2TFe3eFJ1xbblUg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Brut Vintage 2008,4.3,99.99,827,fr,France,Champagne,Louis Roederer,/wineries/louis-roederer/wines/vintage-2008,/wineries/louis-roederer/wines/vintage-2008,//images.vivino.com/thumbs/htxqp9M3SLKqMPH4ieAWTA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Pessimist Red Blend 2015,4,19.99,827,us,United States,Paso Robles,Daou,/wineries/daou/wines/pessimist-2015,/wineries/daou/wines/pessimist-2015,//images.vivino.com/thumbs/BQgA64r7SvK8pwcsw6SxmA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Pauillac Grand Cru Classé 2006,4.1,85,825,fr,France,Pauillac,Château Grand-Puy-Lacoste,/wineries/chateau-grand-puy-lacoste/wines/1241594-pauillac-2006,/wineries/chateau-grand-puy-lacoste/wines/1241594-pauillac-2006,//images.vivino.com/thumbs/nwzW_m5pQI27QS6ixBUqbA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Pessac-Léognan Premier Grand Cru Classé 2001,4.6,449.99,825,fr,France,Pessac-Léognan,Château Haut-Brion,/wineries/haut-brion/wines/graves-premier-grand-cru-class-2001,/wineries/haut-brion/wines/graves-premier-grand-cru-class-2001,//images.vivino.com/thumbs/-n1hQtfvQtW8CjLSfGSC3w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Saint-Julien Grand Cru Classé 2009,4.1,89.95,824,fr,France,Saint-Julien,Château Branaire-Ducru,/wineries/branaire-ducru/wines/chteau-branaire-ducru-saint-julien-grand-cru-class-2009,/wineries/branaire-ducru/wines/chteau-branaire-ducru-saint-julien-grand-cru-class-2009,//images.vivino.com/thumbs/Gf1nqhFvT4q6hhO3VC5v2w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Col di Sasso Cabernet Sauvignon - Sangiovese 2015,3.6,11.25,823,it,Italy,Toscana,Castello Banfi,/wineries/castello-banfi/wines/toscana-col-di-sasso-cabernet-sauvignon-sangiovese-2015,/wineries/castello-banfi/wines/toscana-col-di-sasso-cabernet-sauvignon-sangiovese-2015,//images.vivino.com/thumbs/nVrISQpSRA-X4NnaAbHRAQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Rioja Gran Reserva 2010,3.8,32.99,823,es,Spain,Rioja,Cune,/wineries/cune-cvne/wines/rioja-gran-reserva-2010,/wineries/cune-cvne/wines/rioja-gran-reserva-2010,//images.vivino.com/thumbs/_NeWTmkZTsuerZH-XKGOXQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon 2014,4,19.99,823,us,United States,Napa Valley,Uppercut,/wineries/uppercut/wines/uppercut-cabernet-sauvignon-2014,/wineries/uppercut/wines/uppercut-cabernet-sauvignon-2014,//images.vivino.com/thumbs/aUNIsbQ_RgSa-ucCY2msFg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Pinot Noir 2014,3.8,39.99,823,nz,New Zealand,Marlborough,Cloudy Bay,/wineries/cloudy-bay/wines/pinot-noir-2014,/wineries/cloudy-bay/wines/pinot-noir-2014,//images.vivino.com/thumbs/WOg7wTHfT9mATiWwfFis7A_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Garnacha Old Vines 2013,3.8,11.99,822,es,Spain,Calatayud,Breca,/wineries/es-breca/wines/garnacha-2013,/wineries/es-breca/wines/garnacha-2013,//images.vivino.com/thumbs/gq-xtFokQPWlKF9YoYjiAg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Ribeira Sacra Lalama 2012,3.8,29.99,821,es,Spain,Ribeira Sacra,Dominio do Bibei,/wineries/dominio-do-bibei/wines/2075145-lalama-ribeira-sacra-2012,/wineries/dominio-do-bibei/wines/2075145-lalama-ribeira-sacra-2012,//images.vivino.com/thumbs/Xva0RvL8REuTPENjYdx6WQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Côtes de Provence Rosé,4,17.95,821,fr,France,Côtes de Provence,VieVité,/wineries/vie-vite/wines/cotes-de-provence-rose-8888,/wineries/vie-vite/wines/cotes-de-provence-rose-8888,//images.vivino.com/thumbs/25dzpVRLS6iwWiXX83km5A_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Russian River Valley Pinot Noir 2014,4.2,33.99,821,us,United States,Russian River Valley,Migration,/wineries/us-migration/wines/migration-russian-river-valley-pinot-noir-2014,/wineries/us-migration/wines/migration-russian-river-valley-pinot-noir-2014,//images.vivino.com/thumbs/vaFkBRtGTou2n1nYGdpSrg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Lumina Pinot Grigio 2015,3.5,9.99,820,it,Italy,Atesino delle Venezie,Ruffino,/wineries/ruffino/wines/lumina-pinot-grigio-2015,/wineries/ruffino/wines/lumina-pinot-grigio-2015,//images.vivino.com/thumbs/Ay28rp8oSciblaNlecg58A_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Malbec 2012,4,25.99,819,ar,Argentina,Mendoza,Siesta,/wineries/siesta/wines/5395963-malbec-2012,/wineries/siesta/wines/5395963-malbec-2012,//images.vivino.com/thumbs/2S8bAEX0TA25H_n7P2RSFA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
CrossBarn Cabernet Sauvignon 2013,4.1,49.98,819,us,United States,Napa Valley,Paul Hobbs,/wineries/paul-hobbs/wines/napa-valley-crossbarn-cabernet-sauvignon-2013,/wineries/paul-hobbs/wines/napa-valley-crossbarn-cabernet-sauvignon-2013,//images.vivino.com/thumbs/k9KQRbJQSxyh4u11b8QC2Q_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Barbera d'Asti Ca' di Pian 2012,3.9,24.99,819,it,Italy,Barbera d'Asti,La Spinetta,/wineries/la-spinetta/wines/ca-di-pian-barbera-dasti-2012,/wineries/la-spinetta/wines/ca-di-pian-barbera-dasti-2012,//images.vivino.com/thumbs/niww_SsXTM2bfI7ftVwFkw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Reserva Rioja 2010,3.8,19,818,es,Spain,Rioja,La Tercera,/wineries/es-la-tercera/wines/reserva-rioja-2010,/wineries/es-la-tercera/wines/reserva-rioja-2010,//images.vivino.com/thumbs/K1szylbXR1yQyaB6Y-r85Q_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Estate Bottled Cabernet Sauvignon 2012,4.6,179.99,818,us,United States,Oakville,Far Niente,/wineries/far-niente-winery/wines/estate-bottled-napa-valley-cabernet-sauvignon-2012,/wineries/far-niente-winery/wines/estate-bottled-napa-valley-cabernet-sauvignon-2012,//images.vivino.com/thumbs/iYxnZIuJSOyF2LzH4Gg9RQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Chryseia Douro 2012,4.4,68.98,818,pt,Portugal,Douro,P+S Prats &amp; Symington,/wineries/chryseia/wines/chryseia-douro-ps-2012,/wineries/chryseia/wines/chryseia-douro-ps-2012,//images.vivino.com/thumbs/_L7iGHtnT0aHds_jYcio8A_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Charles Wetmore Cabernet Sauvignon 2013,4,25.83,817,us,United States,Livermore Valley,Wente,/wineries/wente-vineyards/wines/charles-wetmore-estate-grown-livermore-valley-san-francisco-bay-cabernet-sauvignon-2013,/wineries/wente-vineyards/wines/charles-wetmore-estate-grown-livermore-valley-san-francisco-bay-cabernet-sauvignon-2013,//images.vivino.com/thumbs/XFGFK5kHRgWhXAbrDNC92A_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Malbec Estate 2014,3.9,18.99,817,ar,Argentina,Valle de Cafayate,Colomé,/wineries/bodega-colome/wines/high-elevation-estate-valle-calchaqui-salta-malbec-2014,/wineries/bodega-colome/wines/high-elevation-estate-valle-calchaqui-salta-malbec-2014,//images.vivino.com/thumbs/FPWn1mNgTVyTfDvwm1IgTw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Quantum 2012,4.1,64.99,816,us,United States,Napa Valley,Beringer Vineyards,/wineries/beringer-vineyards/wines/quantum-napa-valley-red-2012,/wineries/beringer-vineyards/wines/quantum-napa-valley-red-2012,//images.vivino.com/thumbs/7gf5mKtXSga5vNz-NjiTgQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Bordeaux Supérieur 2012,3.6,15.99,816,fr,France,Bordeaux Supérieur,Château Recougne,/wineries/recougne/wines/bordeaux-suprieur-2012,/wineries/recougne/wines/bordeaux-suprieur-2012,//images.vivino.com/wineries/12430/vintages/002btcjy1uas0_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Punto Final Reserva Malbec 2014,3.9,19.99,815,ar,Argentina,Mendoza,Renacer,/wineries/bodega-renacer/wines/punto-final-reserva-malbec-2014,/wineries/bodega-renacer/wines/punto-final-reserva-malbec-2014,//images.vivino.com/thumbs/Muc9AoarQo6j1jNR1vkKTw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Franciacorta Brut,3.6,35.98,815,it,Italy,Franciacorta,Montenisa,/wineries/montenisa/wines/francia-corta-brut-8888,/wineries/montenisa/wines/francia-corta-brut-8888,//images.vivino.com/thumbs/7trWP0iqT1ug3L74X3llow_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Valpolicella 2014,3.6,14,815,it,Italy,Valpolicella,Allegrini,/wineries/allegrini/wines/valpolicella-tinto-2014,/wineries/allegrini/wines/valpolicella-tinto-2014,//images.vivino.com/thumbs/eSJg6fttS4y_GJA-VEAzxA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Impatience Rosé,4,20.99,815,fr,France,Côtes de Provence,Château de Berne,/wineries/berne/wines/cotes-du-provence-impatience-8888,/wineries/berne/wines/cotes-du-provence-impatience-8888,//images.vivino.com/thumbs/2Oi1qE4qQJO2Cvfm2jlsCw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Sapaio Bolgheri Volpolo 2012,3.9,28.99,815,it,Italy,Bolgheri,Podere Sapaio,/wineries/podere-sapaio/wines/volpolo-2012,/wineries/podere-sapaio/wines/volpolo-2012,//images.vivino.com/thumbs/bywEb0GvTbCpHpCeVFor9g_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Haut-Médoc Grand Cru Classé 2008,3.9,45,813,fr,France,Haut-Médoc,Château Cantemerle,/wineries/chateau-cantemerle/wines/haut-mdoc-cantemerle-grand-cru-class-2008,/wineries/chateau-cantemerle/wines/haut-mdoc-cantemerle-grand-cru-class-2008,//images.vivino.com/thumbs/1340687112_7245_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Margaux Premier Grand Cru Classé 1986,4.7,675,813,fr,France,Margaux,Château Margaux,/wineries/chateau-margaux/wines/1190951-premier-grand-cru-class-1986,/wineries/chateau-margaux/wines/1190951-premier-grand-cru-class-1986,//images.vivino.com/thumbs/SHBAjtI4R1ukjG98TwI7Hw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne V.O. Version Originale Grand Cru Blanc de Blancs Extra Brut,4.5,188.99,813,fr,France,Champagne,Jacques Selosse,/wineries/jacques-selosse/wines/champagne-vo-grand-cru-blanc-de-blancs-extra-brut-8888,/wineries/jacques-selosse/wines/champagne-vo-grand-cru-blanc-de-blancs-extra-brut-8888,//images.vivino.com/thumbs/SrGrWN7CRm-tq2zgeNahrw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Margaux Grand Cru Classé 2000,4.4,114.99,811,fr,France,Margaux,Château Giscours,/wineries/chateau-giscours/wines/margaux-grand-cru-class-2000,/wineries/chateau-giscours/wines/margaux-grand-cru-class-2000,//images.vivino.com/thumbs/yPBtjJwpR-at-Vzx16_Dmg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Pessac-Léognan 2009,4,52.99,809,fr,France,Pessac-Léognan,Château de Fieuzal,/wineries/chateau-de-fieuzal/wines/pssac-leognan-granc-cru-class-de-graves-2009,/wineries/chateau-de-fieuzal/wines/pssac-leognan-granc-cru-class-de-graves-2009,//images.vivino.com/thumbs/00ux1p0to6us2_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Portillo Sauvignon Blanc 2014,3.4,8.50,809,ar,Argentina,Uco Valley,Bodegas Salentein,/wineries/bodegas-salentein/wines/estate-bottled-portillo-mendoza-valle-de-uco-sauvignon-blanc-2014,/wineries/bodegas-salentein/wines/estate-bottled-portillo-mendoza-valle-de-uco-sauvignon-blanc-2014,//images.vivino.com/thumbs/OHEMHvfQTr6FcJDqEgwVdw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Crozes-Hermitage Les Launes Rouge 2013,3.6,19.99,808,fr,France,Crozes-Hermitage,Delas,/wineries/delas-freres/wines/les-launes-crozes-hermitage-rouge-2013,/wineries/delas-freres/wines/les-launes-crozes-hermitage-rouge-2013,//images.vivino.com/thumbs/Oa7JyxPYS82-npGeMgH12w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Gentil Alsace 2014,3.7,16.99,808,fr,France,Alsace,Hugel,/wineries/hugel-et-fils/wines/alsace-gentil-hugel-2014,/wineries/hugel-et-fils/wines/alsace-gentil-hugel-2014,//images.vivino.com/thumbs/fSgkaGjTRIOlA3hkW1ilDQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Tarima Monastrell 2015,3.6,7.98,808,es,Spain,Murcia,Volver,/wineries/tarima/wines/tarima-monastrell-2015,/wineries/tarima/wines/tarima-monastrell-2015,//images.vivino.com/thumbs/3jFqi92tTwOCRmFont7ZWw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Brut,3.4,11.99,807,it,Italy,Trento,Rotari,/wineries/rotari/wines/trentodoc-brut-8888,/wineries/rotari/wines/trentodoc-brut-8888,//images.vivino.com/thumbs/dt3BxZkVS6C_tBsNVPJb-A_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
CASK 23 Cabernet Sauvignon 2012,4.7,199.98,807,us,United States,Napa Valley,Stag's Leap Wine Cellars,/wineries/stags-leap-wine-cellars/wines/napa-valley-cabernet-sauvignon-2012,/wineries/stags-leap-wine-cellars/wines/napa-valley-cabernet-sauvignon-2012,//images.vivino.com/thumbs/NSl_ojzXRZG849U6ZbBoZw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Single Vineyard Las Compuertas Malbec 2009,3.9,48.95,807,ar,Argentina,Mendoza,Terrazas de los Andes,/wineries/ar-terrazas-de-los-andes/wines/terrazas-malbec-2009,/wineries/ar-terrazas-de-los-andes/wines/terrazas-malbec-2009,//images.vivino.com/thumbs/I6vT4MxgREeK623FpxwBEg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Pauillac 2000,4.5,219.95,807,fr,France,Pauillac,Château Pichon-Longueville Baron,/wineries/pichon-baron/wines/chateau-pichon-longueville-2000,/wineries/pichon-baron/wines/chateau-pichon-longueville-2000,//images.vivino.com/thumbs/XdhabMLjRJuGHj2CySW1tw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Saint-Julien 2003,4.4,199.99,806,fr,France,Saint-Julien,Château Leoville Barton,/wineries/leoville-barton/wines/loville-barton-saint-julien-2003,/wineries/leoville-barton/wines/loville-barton-saint-julien-2003,//images.vivino.com/thumbs/Ft_9-1syRtO1uMLipSLtMw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Tradition-Pur Pinot Blanc de Noirs Brut,3.9,39.99,806,fr,France,Champagne,Serge Mathieu,/wineries/serge-mathieu/wines/champagne-tradition-pur-pinot-brut-blanc-de-noirs-8888,/wineries/serge-mathieu/wines/champagne-tradition-pur-pinot-brut-blanc-de-noirs-8888,//images.vivino.com/thumbs/ynzDesreQJe5dp5JRkf-3A_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Chardonnay 2012,3.4,12.99,806,us,United States,North Coast,Clos du Bois,/wineries/clos-du-bois-wines/wines/north-coast-chardonnay-2012,/wineries/clos-du-bois-wines/wines/north-coast-chardonnay-2012,//images.vivino.com/thumbs/-3Qu268_SMCBIV3txC30Qw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Chianti Rùfina Riserva Vecchie Viti 2012,3.8,24.95,806,it,Italy,Chianti Rùfina,Castello di Nipozzano,/wineries/castello-di-nipozzano/wines/chianti-rufina-nipozzano-vecchie-viti-reserva-2012,/wineries/castello-di-nipozzano/wines/chianti-rufina-nipozzano-vecchie-viti-reserva-2012,//images.vivino.com/thumbs/S7HxCuk8Q9-Ji5O6WX-ogA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
30 Year Old Tawny Port,4.5,109.99,805,pt,Portugal,Aged Tawny Port,Graham's,/wineries/w-and-j-grahams/wines/30-tawny-port-8888,/wineries/w-and-j-grahams/wines/30-tawny-port-8888,//images.vivino.com/thumbs/pgGvbZtwQHyQcUdgSAwARA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
20 Years Old Tawny Porto,4.2,46.99,805,pt,Portugal,Aged Tawny Port,Sandeman,/wineries/sandeman/wines/sandeman-20-years-old-tawny-porto-8888,/wineries/sandeman/wines/sandeman-20-years-old-tawny-porto-8888,//images.vivino.com/thumbs/GoTz1ONoR_ebUTSg_X-q5g_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Chenin Blanc Secateurs 2014,3.7,14,805,za,South Africa,Swartland,Badenhorst Family Wines,/wineries/badenhorst-family-wines/wines/secateurs-chenin-blanc-2014,/wineries/badenhorst-family-wines/wines/secateurs-chenin-blanc-2014,//images.vivino.com/thumbs/23hDD2jXSr-PdilZJzN31g_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Crozes-Hermitage 2012,3.7,24.99,805,fr,France,Crozes-Hermitage,E. Guigal,/wineries/e-guigal/wines/crozes-hermitage-rouge-2012,/wineries/e-guigal/wines/crozes-hermitage-rouge-2012,//images.vivino.com/thumbs/KCp-BdPeTFebdWsJIlPrpA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon,3.9,74.99,804,us,United States,Napa Valley,White Oak,/wineries/white-oak-vineyards-and-winery/wines/cabernet-sauvignon-8888,/wineries/white-oak-vineyards-and-winery/wines/cabernet-sauvignon-8888,//images.vivino.com/thumbs/_9r4im3mRdq8pqPeW3lPhw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Kerner 2014,3.9,19.99,804,it,Italy,Trentino-Alto Adige,Abbazia di Novacella,/wineries/stiftskellerei-neustift/wines/abbazia-di-novacella-kerner-2014,/wineries/stiftskellerei-neustift/wines/abbazia-di-novacella-kerner-2014,//images.vivino.com/thumbs/_ISXVjbNQT6OJUVmLkcfSw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Pauillac Grand Cru Classé 2012,3.9,46.99,803,fr,France,Pauillac,Château d'Armailhac,/wineries/fr-chateau-darmailhac/wines/chteau-darmailhac-pauillac-grand-cru-class-2012,/wineries/fr-chateau-darmailhac/wines/chteau-darmailhac-pauillac-grand-cru-class-2012,//images.vivino.com/thumbs/X5q4cC1sTiqMxjtwmhLlLQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
