qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
Red,,0,500,1,Sarget de Gruaud-Larose Saint-Julien 2008,3.7,33.34,582,fr,France,Saint-Julien,Château Gruaud-Larose,/wineries/gruaud-larose/wines/chateau-sarget-de-gruaud-larose-2008,/wineries/gruaud-larose/wines/chateau-sarget-de-gruaud-larose-2008,background-image:url(//images.vivino.com/thumbs/Ek0Xk7h9SzKQrLG7akfxAA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pessac-Léognan Premier Grand Cru Classé 2007,4.5,546,581,fr,France,Pessac-Léognan,Château Haut-Brion,/wineries/haut-brion/wines/graves-premier-grand-cru-class-2007,/wineries/haut-brion/wines/graves-premier-grand-cru-class-2007,background-image:url(//images.vivino.com/thumbs/1333912027_502_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Estate Knotty Vines Zinfandel 2013,3.8,18.99,581,us,United States,Northern Sonoma,Rodney Strong,/wineries/rodney-strong/wines/estate-sonoma-county-knotty-zinfandel-2013,/wineries/rodney-strong/wines/estate-sonoma-county-knotty-zinfandel-2013,background-image:url(//images.vivino.com/thumbs/jjMQYKZsTDqByoEpNjhtcA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pinot Noir Sonoma Coast 2013,4.2,40.98,581,us,United States,Sonoma Coast,Patz &amp; Hall,/wineries/us-patz-hall/wines/sonoma-coast-pinot-noir-2013,/wineries/us-patz-hall/wines/sonoma-coast-pinot-noir-2013,background-image:url(//images.vivino.com/thumbs/ZEVmIJcDQS6RHlN63vfSXA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Châteauneuf-du-Pape 2001,4.3,129.98,581,fr,France,Châteauneuf-du-Pape,Château de Beaucastel,/wineries/chateau-de-beaucastel/wines/chteauneuf-du-pape-rouge-2001,/wineries/chateau-de-beaucastel/wines/chteauneuf-du-pape-rouge-2001,background-image:url(//images.vivino.com/thumbs/2tZ-Z0zyShGFPXZFVXGBGA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Insignia 2013,4.6,199.93,580,us,United States,Napa Valley,Joseph Phelps,/wineries/us-joseph-phelps/wines/napa-valley-insignia-red-2013,/wineries/us-joseph-phelps/wines/napa-valley-insignia-red-2013,background-image:url(//images.vivino.com/thumbs/mAd6MmhsQ9yh6sI84in6iQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Rioja Crianza Conde Valdemar 2011,3.5,19.99,580,es,Spain,Rioja,Bodegas Valdemar,/wineries/bodegas-valdemar/wines/conde-de-valdemar-rioja-crianza-tempranillo-2011,/wineries/bodegas-valdemar/wines/conde-de-valdemar-rioja-crianza-tempranillo-2011,background-image:url(//images.vivino.com/thumbs/V1vsiMyxRDO8oqoobClsYg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Ardal Seleccion Especial Ribera del Duero Reserva 2010,3.9,38.74,579,es,Spain,Ribera del Duero,Balbas,/wineries/balbas/wines/reserva-seleccion-especial-tempranillo-cabernet-sauvignon-2010,/wineries/balbas/wines/reserva-seleccion-especial-tempranillo-cabernet-sauvignon-2010,background-image:url(//images.vivino.com/thumbs/Eyw2tTfESvO9kKIfbCbhqA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Saint-Estèphe 2003,4.4,274,579,fr,France,Saint-Estèphe,Château Montrose,/wineries/montrose-115806/wines/1203897-jl-charmole-saint-estphe-2003,/wineries/montrose-115806/wines/1203897-jl-charmole-saint-estphe-2003,background-image:url(//images.vivino.com/thumbs/rBNnurd5QB-74w47yvG0qQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pinot Noir 2013,3.9,22.98,578,us,United States,Willamette Valley,Benton-Lane,/wineries/benton-lane-winery/wines/pinot-noir-2013,/wineries/benton-lane-winery/wines/pinot-noir-2013,background-image:url(//images.vivino.com/thumbs/tBMIZ6isT1SVM24-ri322g_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pessac-Léognan Grand Cru Classé de Graves 2006,4.2,63.58,578,fr,France,Pessac-Léognan,Domaine de Chevalier,/wineries/domaine-de-chevalier/wines/grand-cru-class-de-graves-pessac-lognan-2006,/wineries/domaine-de-chevalier/wines/grand-cru-class-de-graves-pessac-lognan-2006,background-image:url(//images.vivino.com/thumbs/arynTFYcSPi2EsTglCoD4A_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Saint-Julien Grand Cru Classé 2005,4.1,89.98,578,fr,France,Saint-Julien,Château Branaire-Ducru,/wineries/branaire-ducru/wines/chteau-branaire-ducru-saint-julien-grand-cru-class-2005,/wineries/branaire-ducru/wines/chteau-branaire-ducru-saint-julien-grand-cru-class-2005,background-image:url(//images.vivino.com/thumbs/00zwtoy29fu0n_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Kistler Vineyard Pinot Noir 2013,4.4,193,578,us,United States,Sonoma Coast,Kistler Vineyards,/wineries/kistler-vineyards/wines/sonoma-coast-pinot-noir-2013,/wineries/kistler-vineyards/wines/sonoma-coast-pinot-noir-2013,background-image:url(//images.vivino.com/thumbs/HkHz3quvSveju6HOH_88KQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Prestige Saint-Drézéry 2014,3.9,19.99,578,fr,France,Saint-Drézéry,Château Puech-Haut,/wineries/chateau-puech-haut/wines/le-prestige-2014,/wineries/chateau-puech-haut/wines/le-prestige-2014,background-image:url(//images.vivino.com/thumbs/m6PEBbeBSlmfEt_NvlRKIw_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Cabernet Sauvignon 2014,3.8,13.99,577,us,United States,Columbia Valley,Skyfall,/wineries/skyfall/wines/columbia-valley-cabernet-sauvignon-2014,/wineries/skyfall/wines/columbia-valley-cabernet-sauvignon-2014,background-image:url(//images.vivino.com/thumbs/pqpYa_63TKqyEYcYUMRI7A_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Harmonie de Gascogne Rouge 2015,3.6,9.6,577,fr,France,Côtes de Gascogne,Domaine de Pellehaut,/wineries/pellehaut/wines/harmonie-de-gascogne-2015,/wineries/pellehaut/wines/harmonie-de-gascogne-2015,background-image:url(//images.vivino.com/thumbs/VxaMbm33T46ffcKHw8wooA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pinot Noir 2013,3.5,22.99,577,us,United States,Russian River Valley,Kenwood,/wineries/kenwood-vineyards/wines/pinot-noir-2013,/wineries/kenwood-vineyards/wines/pinot-noir-2013,background-image:url(//images.vivino.com/thumbs/snD9vIBkTTW_rOTBY2mq6w_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Saint-Émilion Grand Cru 2010,3.9,37.99,577,fr,France,Saint-Émilion Grand Cru,Château Coutet,/wineries/chateau-coutet-saint-emilion/wines/saint-emilion-grand-cru-2010,/wineries/chateau-coutet-saint-emilion/wines/saint-emilion-grand-cru-2010,background-image:url(//images.vivino.com/thumbs/CsfH_P59RMebr8YrB3Lw4A_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pauillac Grand Cru Classé 2005,4.3,155,577,fr,France,Pauillac,Château Duhart-Milon,/wineries/chateau-duhart-milon/wines/chateau-duhart-milon-pauillac-grand-cru-class-2005,/wineries/chateau-duhart-milon/wines/chateau-duhart-milon-pauillac-grand-cru-class-2005,background-image:url(//images.vivino.com/thumbs/1356390603_3492_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Cabernet Sauvignon 2014,4,24.99,577,us,United States,Napa Valley,Black Stallion,/wineries/black-stallion/wines/napa-valley-cabernet-sauvignon-2014,/wineries/black-stallion/wines/napa-valley-cabernet-sauvignon-2014,background-image:url(//images.vivino.com/thumbs/naBIo6YQTjeyVLWXcIgjVA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Vintner's Reserve Summation Red 2013,3.7,13.99,576,us,United States,California,Kendall-Jackson,/wineries/kendall-jackson/wines/california-vintners-reserve-summation-red-2013,/wineries/kendall-jackson/wines/california-vintners-reserve-summation-red-2013,background-image:url(//images.vivino.com/thumbs/wIq-sy2LRUGF8CdtPVqjXg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Ilatraia 2010,4.2,44.98,576,it,Italy,Toscana,Brancaia,/wineries/it-brancaia/wines/ilatraia-rosso-2010,/wineries/it-brancaia/wines/ilatraia-rosso-2010,background-image:url(//images.vivino.com/thumbs/PRR3VbfWTyGjmiodK6xsnQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pauillac Grand Cru Classé 2010,4,65,576,fr,France,Pauillac,Château Haut-Bages Libéral,/wineries/fr-chateau-haut-bages-liberal/wines/pauillac-grand-cru-class-2010,/wineries/fr-chateau-haut-bages-liberal/wines/pauillac-grand-cru-class-2010,background-image:url(//images.vivino.com/thumbs/y4Za2R8sSsas_U2LHC6BtA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pauillac 1982,4.7,649.95,576,fr,France,Pauillac,Château Pichon Longueville Comtesse de Lalande,/wineries/longueville/wines/comtesse-de-lalande-pauillac-grand-cru-class-1982,/wineries/longueville/wines/comtesse-de-lalande-pauillac-grand-cru-class-1982,background-image:url(//images.vivino.com/thumbs/UmWV4V0QSG6JpCWsz2orqw_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Château d'Ampuis Côte-Rôtie 2011,4,94.9,576,fr,France,Côte-Rôtie,E. Guigal,/wineries/e-guigal/wines/chteau-dampuis-cte-rtie-2011,/wineries/e-guigal/wines/chteau-dampuis-cte-rtie-2011,background-image:url(//images.vivino.com/thumbs/e9jgjiy0QJCJnSnT-HXALg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Saint-Estèphe 1995,4.3,147,576,fr,France,Saint-Estèphe,Château Montrose,/wineries/montrose-115806/wines/1240124-jl-charmole-saint-estphe-1995,/wineries/montrose-115806/wines/1240124-jl-charmole-saint-estphe-1995,background-image:url(//images.vivino.com/thumbs/fmZlSUO3T76OUPz8FqXKOg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Chianti Classico 2011,3.7,25.99,575,it,Italy,Chianti Classico,Agricola Querciabella,/wineries/it-agricola-querciabella/wines/chianti-classico-2011,/wineries/it-agricola-querciabella/wines/chianti-classico-2011,background-image:url(//images.vivino.com/thumbs/gykwKyOiT56UgSTWj5yHqw_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,120 Pinot Noir 2015,3.2,11.99,575,cl,Chile,Valle del Maipo,Santa Rita,/wineries/santa-rita/wines/120-pinot-noir-2015,/wineries/santa-rita/wines/120-pinot-noir-2015,background-image:url(//images.vivino.com/thumbs/_hnTKtCSTyK7k4SQRHlNvQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Cabernet Sauvignon 2013,3.8,19.99,574,us,United States,Sonoma County,Olema,/wineries/olema/wines/cabernet-sauvignon-sonoma-county-olema-2013,/wineries/olema/wines/cabernet-sauvignon-sonoma-county-olema-2013,background-image:url(//images.vivino.com/thumbs/793nKQG4Q8ifpN0fA28XJg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Quinta do Ataíde Reserva Douro 2011,3.9,16.99,574,pt,Portugal,Douro,Altano,/wineries/altano/wines/douro-altano-quinta-do-ataide-reserva-2011,/wineries/altano/wines/douro-altano-quinta-do-ataide-reserva-2011,background-image:url(//images.vivino.com/thumbs/ArNXTlVhQJiesC5yn0dBpg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Rosso di Montalcino 2013,3.6,18.98,574,it,Italy,Rosso di Montalcino,Camigliano,/wineries/camigliano/wines/rosso-di-montalcino-2013,/wineries/camigliano/wines/rosso-di-montalcino-2013,background-image:url(//images.vivino.com/thumbs/se3WnEgZRKCNWLjU92YRcw_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Russian River Selection Pinot Noir 2013,4.2,34.99,573,us,United States,Russian River Valley,Gary Farrell,/wineries/gary-farrell/wines/sonoma-county-russian-river-valley-pinot-noir-2013,/wineries/gary-farrell/wines/sonoma-county-russian-river-valley-pinot-noir-2013,background-image:url(//images.vivino.com/thumbs/39yJFQbTTUCr9nLrkTsysQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Margaux Grand Cru Classé 2011,4.2,99,573,fr,France,Margaux,Château Lascombes,/wineries/lascombes/wines/margaux-grand-cru-class-2011,/wineries/lascombes/wines/margaux-grand-cru-class-2011,background-image:url(//images.vivino.com/thumbs/HGjLTwVqRo6w50nGDdFplA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Montes Twins Malbec - Cabernet Sauvignon 2010,3.3,12.99,573,cl,Chile,Valle de Colchagua,Montes,/wineries/montes/wines/montes-twins-red-malbec-cabernet-sauvignon-2010,/wineries/montes/wines/montes-twins-red-malbec-cabernet-sauvignon-2010,background-image:url(//images.vivino.com/thumbs/bNkAkQWtTP-1Sot-0_c0iQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Zinfandel Heritage Vines 2013,3.8,28.99,572,us,United States,Sonoma County,Dry Creek Vineyard,/wineries/dry-creek/wines/hermitage-sonoma-county-zinfandel-2013,/wineries/dry-creek/wines/hermitage-sonoma-county-zinfandel-2013,background-image:url(//images.vivino.com/thumbs/IUaqMh2GSNuYJAikw1uNFg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Collepiano Sagrantino di Montefalco 2008,4.1,49,572,it,Italy,Montefalco Sagrantino,Arnaldo-Caprai,/wineries/arnaldo-caprai-societa-agricola-srl/wines/collepiano-sagrantino-di-montefalco-2008,/wineries/arnaldo-caprai-societa-agricola-srl/wines/collepiano-sagrantino-di-montefalco-2008,background-image:url(//images.vivino.com/thumbs/YrOBf3i6RqCzvb0HMD2_aA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Châteauneuf-du-Pape 2010,4.1,33.39,572,fr,France,Châteauneuf-du-Pape,Domaine La Roquète,/wineries/la-roquete/wines/domaine-la-roqute-chteauneuf-du-pape-2010,/wineries/la-roquete/wines/domaine-la-roqute-chteauneuf-du-pape-2010,background-image:url(//images.vivino.com/thumbs/hOAVf_84S5qrLo3bwwnrZA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Bourbon Barrel Aged Zinfandel 2015,4.1,14.98,571,us,United States,California,1000 Stories,/wineries/1000-stories/wines/bourbon-barrel-aged-zinfandel-2015,/wineries/1000-stories/wines/bourbon-barrel-aged-zinfandel-2015,background-image:url(//images.vivino.com/thumbs/5j_xQ8kIQJaeOW9Yzqlhag_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Margaux Premier Grand Cru Classé 2001,4.7,525.95,571,fr,France,Margaux,Château Margaux,/wineries/chateau-margaux/wines/1195234-premier-grand-cru-class-2001,/wineries/chateau-margaux/wines/1195234-premier-grand-cru-class-2001,background-image:url(//images.vivino.com/thumbs/Z1ZSzNwVSqaLM1oHfkn6Og_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Haut-Médoc 2003,4,72.99,570,fr,France,Haut-Médoc,Château Sociando-Mallet,/wineries/chateau-sociando-mallet/wines/haut-mdoc-2003,/wineries/chateau-sociando-mallet/wines/haut-mdoc-2003,background-image:url(//images.vivino.com/thumbs/00tesn8cjej8b_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Solaia 1997,4.7,376,570,it,Italy,Toscana,Marchesi Antinori,/wineries/antinori-wine-estates/wines/752644-solaia-1997,/wineries/antinori-wine-estates/wines/752644-solaia-1997,background-image:url(//images.vivino.com/thumbs/3_nQwR1uT7GwBARacr1fdA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Bibbona 2010,4.5,129.99,570,it,Italy,Toscana,Biserno,/wineries/tenuta-campo-di-sasso/wines/bibbona-2010,/wineries/tenuta-campo-di-sasso/wines/bibbona-2010,background-image:url(//images.vivino.com/thumbs/MYNHCuVzSAOSweBj_Vr8Hg_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Pinot Noir Reserve Evenstad 2012,4.4,76.54,570,us,United States,Willamette Valley,Domaine Serene,/wineries/domaine-serene/wines/evenstad-willamette-valley-reserve-pinot-noir-2012,/wineries/domaine-serene/wines/evenstad-willamette-valley-reserve-pinot-noir-2012,background-image:url(//images.vivino.com/thumbs/3dP6OkpoQTm3DRAR3GkwSA_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Cabernet Sauvignon Reserve 2012,4.3,94.95,569,us,United States,Oakville,Groth,/wineries/groth/wines/reserve-cabernet-sauvignon-2012,/wineries/groth/wines/reserve-cabernet-sauvignon-2012,background-image:url(//images.vivino.com/thumbs/1418PufMRiyOuEMcoeXhqQ_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,Saint-Estèphe Grand Cru Classé 2003,4.1,114.99,569,fr,France,Saint-Estèphe,Château Calon-Ségur,/wineries/calon-segur/wines/saint-estphe-grand-cru-class-2003,/wineries/calon-segur/wines/saint-estphe-grand-cru-class-2003,background-image:url(//images.vivino.com/thumbs/-SFH1DyeTfKhfRJl5gkW7g_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
Red,,0,500,1,NC Non Confunditur Toscana 2013,3.8,15.98,569,it,Italy,Toscana,Argiano,/wineries/argiano/wines/non-confunditur-rosso-toscano-2013,/wineries/argiano/wines/non-confunditur-rosso-toscano-2013,background-image:url(//images.vivino.com/thumbs/3xQmnWuxROirQB-t5alz-w_150x200.jpg);,Thu Jul 06 2017 21:16:55 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgIAcDcPWw==
