qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,img,pagetime,pageurl
"Red","Poultry","10","40","3.5","Nebbiolo Langhe 2014","3.7","$29.99","502","it","Italy","Langhe","Massolino","/wineries/massolino/wines/langhe-nebbiolo-2014","/wineries/massolino/wines/langhe-nebbiolo-2014","//images.vivino.com/thumbs/OYv6inM9Tm-SIpW3dSt1ng_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Estate Sta. Rita Hills Pinot Noir 2013","4.0","$31","501","us","United States","Santa Rita Hills","Melville","/wineries/melville/wines/estate-sta-rita-hills-pinot-noir-2013","/wineries/melville/wines/estate-sta-rita-hills-pinot-noir-2013","//images.vivino.com/thumbs/5zGEX2IyRQarkxgyDZtl3w_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Pinot Noir Bench Break Vineyard 2013","3.7","$17.99","500","us","United States","Santa Maria Valley","Cambria","/wineries/cambria-winery/wines/bench-break-pinot-noir-2013","/wineries/cambria-winery/wines/bench-break-pinot-noir-2013","//images.vivino.com/thumbs/_FHv5vKSR5mDU_VfgaBWRQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Júbilo 2012","4.2","$37","498","ar","Argentina","Mendoza","Tikal","/wineries/tikal/wines/jubilo-2012","/wineries/tikal/wines/jubilo-2012","//images.vivino.com/thumbs/YKK3WrobTXq1R4KX5t5bgQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Crianza 2013","3.5","$17.98","497","es","Spain","Rioja","Sierra Cantabria","/wineries/sierra-cantabria-156664/wines/rioja-crianza-v-2013","/wineries/sierra-cantabria-156664/wines/rioja-crianza-v-2013","//images.vivino.com/thumbs/V8P-KeEZQJe1673sx1KTqQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Willamette Valley Pinot Noir 2014","3.9","$19.99","497","us","United States","Willamette Valley","La Crema","/wineries/la-crema/wines/willamette-valley-oregon-pinot-noir-2014","/wineries/la-crema/wines/willamette-valley-oregon-pinot-noir-2014","//images.vivino.com/thumbs/HbMRsuYoSEuES5VdN2UtwA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Pinot Noir 2014","3.8","$19.99","496","us","United States","Willamette Valley","Montinore Estate","/wineries/montinore-estate/wines/montinore-pinot-noir-2014","/wineries/montinore-estate/wines/montinore-pinot-noir-2014","//images.vivino.com/thumbs/3wSCt0SsQuOENI3DOjanEA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","The Sum 2011","3.6","$16.97","493","us","United States","California","The Seventy Five Wine Company","/wineries/seventy-five/wines/the-sum-2011","/wineries/seventy-five/wines/the-sum-2011","//images.vivino.com/thumbs/gQ8jIQwLRvG-Rtwt1UsmFQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Entresuelos Tempranillo 2013","3.7","$10.98","492","es","Spain","Castilla y León","Tridente","/wineries/triton/wines/entre-suelos-tempranillo-2013","/wineries/triton/wines/entre-suelos-tempranillo-2013","//images.vivino.com/thumbs/aQqCzMJXS_qIIFjIcw830g_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cercius 2011","3.6","$10.99","492","fr","France","Côtes-du-Rhône","Michel Gassier","/wineries/michel-gassier/wines/cercius-rouge-2011","/wineries/michel-gassier/wines/cercius-rouge-2011","//images.vivino.com/thumbs/0194ajfmu36l4_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Saint-Émilion Grand Cru 2006","4.0","$34.99","491","fr","France","Saint-Émilion Grand Cru","Château Fombrauge","/wineries/fombrauge/wines/grand-cru-saint-emilion-2006","/wineries/fombrauge/wines/grand-cru-saint-emilion-2006","//images.vivino.com/thumbs/uTTxQ-33RLS0WYLE9ag9NQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2012","4.1","$39.99","490","us","United States","Atlas Peak","Antica - Antinori Family Estate","/wineries/us-antinori/wines/family-estate-antica-napa-valley-red-2012","/wineries/us-antinori/wines/family-estate-antica-napa-valley-red-2012","//images.vivino.com/thumbs/2XteQHesSTiy6cTMfuqFGg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Reserva Malbec 2014","3.7","$14.24","490","ar","Argentina","Lujan de Cuyo","Fabre Montmayou","/wineries/fabre-montmayou/wines/mendoza-reserva-malbec-2014","/wineries/fabre-montmayou/wines/mendoza-reserva-malbec-2014","//images.vivino.com/thumbs/voWSqVQ_SmyYwjClvoPHRA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Brunello di Montalcino 2009","4.0","$35.99","489","it","Italy","Brunello di Montalcino","Tenute  Silvio Nardi","/wineries/silvio-nardi/wines/brunello-di-montalcino-2009","/wineries/silvio-nardi/wines/brunello-di-montalcino-2009","//images.vivino.com/thumbs/0103ay2oi2o08_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Les Fiefs de Lagrange Saint-Julien 2012","3.7","$29.98","489","fr","France","Saint-Julien","Château Lagrange","/wineries/chateau-lagrange/wines/les-fiefs-saint-julien-2012","/wineries/chateau-lagrange/wines/les-fiefs-saint-julien-2012","//images.vivino.com/thumbs/01tgy0boo1yyk_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cahors 2014","3.5","$14.99","488","fr","France","Cahors","Clos La Coutale","/wineries/clos-la-coutale/wines/cahors-red-2014","/wineries/clos-la-coutale/wines/cahors-red-2014","//images.vivino.com/thumbs/INZT0Ej7RPi5RrZdy2xKzg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Rioja Tempranillo 2014","3.6","$12.99","488","es","Spain","Rioja","Viña Zaco","/wineries/es-zaco/wines/zaco-rioja-tempranillo-2014","/wineries/es-zaco/wines/zaco-rioja-tempranillo-2014","//images.vivino.com/thumbs/uBHGzODDQbmoZvUydIlGOA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Pinot Noir 2013","4.2","$39.99","487","us","United States","Willamette Valley","Penner-Ash","/wineries/us-penner-ash/wines/willamette-valley-pinot-noir-2013","/wineries/us-penner-ash/wines/willamette-valley-pinot-noir-2013","//images.vivino.com/thumbs/1lyvRY1yRHefoemweEpUww_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Il Borgo Toscana 2011","4.1","$37.99","487","it","Italy","Toscana","Tenute del Cabreo","/wineries/cabreo/wines/il-borgo-toscana-2011","/wineries/cabreo/wines/il-borgo-toscana-2011","//images.vivino.com/thumbs/zangH7cLSpyQ0fjFpAzxEw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Botmaskop 2014","4.1","$23.74","487","za","South Africa","Stellenbosch","Delaire Graff","/wineries/delaire-graff/wines/graff-botmaskop-stellenbosch-2014","/wineries/delaire-graff/wines/graff-botmaskop-stellenbosch-2014","//images.vivino.com/thumbs/YSYWCr5hTKKTKh70yf-GlA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Wild Thing Old Vine Zinfandel 2013","3.8","$16.95","486","us","United States","Mendocino County","Carol Shelton","/wineries/carol-shelton/wines/wild-thing-old-vine-zinfandel-2013","/wineries/carol-shelton/wines/wild-thing-old-vine-zinfandel-2013","//images.vivino.com/thumbs/vHtyAI1TQOWimkzhGUkcow_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Gran Reserva Malbec 2013","3.8","$26.99","486","ar","Argentina","Vista Flores","Finca El Origen","/wineries/finca-el-origen/wines/gran-reserva-malbec-2013","/wineries/finca-el-origen/wines/gran-reserva-malbec-2013","//images.vivino.com/thumbs/vwhTavkIRsqqOZvbxN_8DA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2014","4.2","$39.95","485","us","United States","Napa Valley","Honig","/wineries/honig-vineyard-and-winery/wines/napa-valley-cabernet-sauvignon-2014","/wineries/honig-vineyard-and-winery/wines/napa-valley-cabernet-sauvignon-2014","//images.vivino.com/thumbs/CV4PpPTiRpubirkw-OEB9g_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Maraia Barbera del Monferrato 2014","3.7","$12.99","485","it","Italy","Barbera del Monferrato","Marchesi di Barolo","/wineries/marchesi-di-barolo/wines/barbera-del-monferrato-maraia-2014","/wineries/marchesi-di-barolo/wines/barbera-del-monferrato-maraia-2014","//images.vivino.com/thumbs/mAph5SmqRXiV7FzyBQ92QQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2013","4.0","$20","484","us","United States","Napa Valley","Bon Anno","/wineries/bon-anno/wines/napa-valley-cabernet-sauvignon-2013","/wineries/bon-anno/wines/napa-valley-cabernet-sauvignon-2013","//images.vivino.com/thumbs/xGWUwxTlSBSiyJse6LbnsA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Syrah Tous les Jours 2014","3.7","$14.98","484","us","United States","Santa Ynez Valley","Andrew Murray Vineyards","/wineries/andrew-murray/wines/tous-les-jours-santa-ynez-valley-syrah-2014","/wineries/andrew-murray/wines/tous-les-jours-santa-ynez-valley-syrah-2014","//images.vivino.com/thumbs/XHu5MsYSReSfzi7lIhxz0w_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2009","3.8","$15.99","483","cl","Chile","Valle de Aconcagua","Arboleda","/wineries/arboleda/wines/cabernet-sauvignon-2009","/wineries/arboleda/wines/cabernet-sauvignon-2009","//images.vivino.com/thumbs/F2EPDerfQoSbuSU6FLFQgQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Serie A Malbec 2015","3.6","$11.39","483","ar","Argentina","Uco Valley","Zuccardi","/wineries/familia-zuccardi/wines/serie-malbec-2015","/wineries/familia-zuccardi/wines/serie-malbec-2015","//images.vivino.com/thumbs/LpekKUbwS8iPf3kMmn4WbA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Conca de Barberà Negre 2014","3.6","$16.99","482","es","Spain","Conca de Barberà","Cara Nord","/wineries/es-cara-nord/wines/conca-de-barbera-negre-2014","/wineries/es-cara-nord/wines/conca-de-barbera-negre-2014","//images.vivino.com/thumbs/K7_ZghzKRGWPidkoIBDG5A_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc) 2009","3.7","$39.99","481","fr","France","Saint-Julien","Château Branaire-Ducru","/wineries/branaire-ducru/wines/chteau-branaire-ducru-duluc-saint-julien-2009","/wineries/branaire-ducru/wines/chteau-branaire-ducru-duluc-saint-julien-2009","//images.vivino.com/thumbs/00xunrypuklcl_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","The Cover Drive Cabernet Sauvignon 2013","3.7","$17.99","478","au","Australia","Clare Valley","Jim Barry","/wineries/jim-barry/wines/the-cover-drive-cabernet-sauvignon-2013","/wineries/jim-barry/wines/the-cover-drive-cabernet-sauvignon-2013","//images.vivino.com/thumbs/nt-2NDVCRAGyv8IhjyQW1A_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Pinot Noir Yamhill Cuvée 2013","4.2","$35.98","476","us","United States","Willamette Valley","Domaine Serene","/wineries/domaine-serene/wines/yamhill-cuvee-willamette-valley-pinot-noir-2013","/wineries/domaine-serene/wines/yamhill-cuvee-willamette-valley-pinot-noir-2013","//images.vivino.com/thumbs/edYv5BDuT_eXqGJHBkIf_g_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Barbera d'Asti Superiore Le Orme 2014","3.6","$14.99","475","it","Italy","Barbera d'Asti","Michele Chiarlo","/wineries/azienda-vitivinicola-michele-chiarlo/wines/le-orme-barbera-dasti-superiore-2014","/wineries/azienda-vitivinicola-michele-chiarlo/wines/le-orme-barbera-dasti-superiore-2014","//images.vivino.com/thumbs/sGrdcjKITMi01dMFLpTt1A_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Malbec Blend/Vino Tinto 2012","3.7","$16.99","475","ar","Argentina","Salta","Amalaya","/wineries/amalaya/wines/salta-malbec-blend-2012","/wineries/amalaya/wines/salta-malbec-blend-2012","//images.vivino.com/thumbs/O7GAEUJVRKaOiLljJO0P1w_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2014","4.1","$38.99","474","us","United States","Napa Valley","Charles Krug","/wineries/charles-krug-winery/wines/napa-valley-cabernet-sauvignon-2014","/wineries/charles-krug-winery/wines/napa-valley-cabernet-sauvignon-2014","//images.vivino.com/thumbs/vc41xq3ySF2-FXHhYnBrwQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Rosso di Valtellina 2013","3.9","$34.98","474","it","Italy","Valtellina","ARPEPE","/wineries/arpepe/wines/rosso-di-valtellina-2013","/wineries/arpepe/wines/rosso-di-valtellina-2013","//images.vivino.com/thumbs/sluo2SZkTU6LJGUdw41CnQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Vilosell 2013","3.9","$14.99","473","es","Spain","Costers del Segre","Tomàs Cusiné","/wineries/tomas-cusine/wines/2039415-vilosell-2013","/wineries/tomas-cusine/wines/2039415-vilosell-2013","//images.vivino.com/thumbs/vc4wtiKOT0mEumxTQtPczA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2011","3.9","$29.99","473","us","United States","Napa Valley","Atalon","/wineries/atalon-winery/wines/napa-valley-cabernet-sauvignon-2011","/wineries/atalon-winery/wines/napa-valley-cabernet-sauvignon-2011","//images.vivino.com/thumbs/PLWcsZjjSqOnAI72L3alJw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Classic Cabernet Sauvignon 2013","3.5","$12.99","473","il","Israel","Galil","Barkan","/wineries/barkan/wines/classic-cabernet-sauvignon-2013","/wineries/barkan/wines/classic-cabernet-sauvignon-2013","//images.vivino.com/thumbs/AGk5e17TTCe11TP6FVe2Pg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Barbera d'Asti Tre Vigne 2013","3.8","$17.95","473","it","Italy","Barbera d'Asti","Vietti","/wineries/vietti/wines/tre-vigne-barbera-dasti-2013","/wineries/vietti/wines/tre-vigne-barbera-dasti-2013","//images.vivino.com/thumbs/i_jz4bkSTJWNMqu4g4qi_A_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Red Blend 2014","3.9","$19.99","472","us","United States","California","Cleaver","/wineries/cleaver/wines/california-red-blend-2014","/wineries/cleaver/wines/california-red-blend-2014","//images.vivino.com/thumbs/DO0GS4MXTdmEcFAe4g_ilA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Sonoma Reserve Cabernet Sauvignon 2013","3.7","$17.97","471","us","United States","Alexander Valley","Clos du Bois","/wineries/clos-du-bois-wines/wines/sonoma-reserve-cabernet-sauvignon-2013","/wineries/clos-du-bois-wines/wines/sonoma-reserve-cabernet-sauvignon-2013","//images.vivino.com/thumbs/PXgtQJLoTdqCoHiSK3ZrbA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Four Bears Pinot Noir 2014","3.8","$13.99","471","us","United States","Central Coast","Sean Minor","/wineries/sean-minor/wines/central-coast-pinot-noir-2014","/wineries/sean-minor/wines/central-coast-pinot-noir-2014","//images.vivino.com/thumbs/oUMOlVH8S_-2TDg8TPgCCw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Pinot Noir 2014","3.7","$12.98","470","us","United States","Monterey County","Poppy","/wineries/us-poppy/wines/monterey-county-pinot-noir-2014","/wineries/us-poppy/wines/monterey-county-pinot-noir-2014","//images.vivino.com/thumbs/GBFOHLiETm208CUC5eVK8g_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Rosso di Montepulciano","3.8","$23.99","469","it","Italy","Rosso di Montepulciano","Poderi Sanguineto I e II","/wineries/poderi-sanguineto-i-e-ii/wines/rosso-di-montepulciano-8888","/wineries/poderi-sanguineto-i-e-ii/wines/rosso-di-montepulciano-8888","//images.vivino.com/thumbs/-_dt38YARkmtmY9etRRoMw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","7 Fuentes 2013","3.5","$19.99","469","es","Spain","Valle de la Orotava","Suertes del Marqués","/wineries/suertes-del-marques/wines/7-fuentes-tinto-2013","/wineries/suertes-del-marques/wines/7-fuentes-tinto-2013","//images.vivino.com/thumbs/ZDz53OffTgmP6sY4_fshHw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
